# file...... time_results/line_out_C/overhead_line_losses.csv
# date...... Tue Nov 28 10:27:00 2017
# user...... ericlinxie
# host...... (null)
# group..... class=overhead_line
# property.. current_out_C
# limit..... 0
# interval.. 0
# timestamp,line_632-645,line_645-646,line_630-632,line_632-6321,line_6321-671,line_671-680,line_671-684,line_684-611,line_632-633
2000-08-02 00:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7334+466.305j,-93.5992+429.1j,+1.44458e-12-1.60045e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 01:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,-7.30167e-13-2.8786e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 02:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+2.45744e-12-1.29879e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 03:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+1.27608e-12-2.90766e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 04:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+2.00833e-12-2.21512e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 05:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+3.01498e-12-2.08965e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 06:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+6.36816e-13-6.25471e-13j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 07:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,-2.26865e-13+2.14945e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 08:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,-3.8092e-13-1.13412e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 09:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,-1.39822e-13-2.9255e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 10:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+1.69007e-12+2.1715e-13j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 11:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,+4.05299e-12-1.41575e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 12:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,-1.48844e-12-2.01499e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
2000-08-02 13:00:00 HDT,+34.7425+55.2281j,+34.7432+55.2283j,-46.5842+583.287j,-91.7335+466.305j,-93.5993+429.1j,-5.95609e-13-1.37361e-12j,-43.1905+60.3484j,-43.19+60.3487j,+10.4105+61.7554j
